50.9217815,4.066721
50.9218823,4.067012
50.9218823,4.067012
50.9218211,4.0667298
50.9218895,4.0669853
50.9218209,4.0667278
50.9218077,4.066747
50.9217909,4.0667123
50.921813,4.0667229
50.9218156,4.0666917
50.921802,4.066742
50.9218035,4.0666988
50.9218205,4.0667473
50.921909,4.0668624
50.9218152,4.066758
50.9218152,4.066758
50.9218205,4.0667557
50.9218533,4.066704
50.9222364,4.0672755
50.9218106,4.0667394
50.9218242,4.0666985
50.9218197,4.0666988
50.921827,4.066727
50.9218126,4.0667232
50.9218643,4.0670133
50.9218295,4.0667688
50.9218326,4.0666996
50.9218137,4.0667
50.921863,4.0669753
50.921828,4.0666909
50.9218138,4.0667054
50.9226155,4.0660394
50.9217654,4.0667259
50.9130998,4.0677735
50.9218094,4.0668985
50.9218194,4.0668964
50.9226155,4.0660394
50.9218399,4.0666355
50.9218496,4.0669136
50.9226155,4.0660394
50.9218751,4.0669125
50.921854,4.0666748
50.9218501,4.0666283
50.9218873,4.0671561
50.9226155,4.0660394
50.9218739,4.0668229
50.9206154,4.0696576
50.9156559,4.082375
50.9155955,4.08178
50.9156562,4.0823775
50.9153296,4.0833895
50.9156549,4.0823771
50.9155952,4.0817759
50.9204637,4.0703126
50.9204637,4.0703126
50.921912,4.0666817
50.9211704,4.0643837
50.9220667,4.066807
50.922952,4.0661819
50.9218409,4.0667905
50.9218328,4.0668235
50.9218736,4.0666473
50.9218184,4.0667559
50.9218024,4.0667654
50.9218157,4.066693
50.9219015,4.0670254
50.9218223,4.0667308
50.9218274,4.0667237
50.9218746,4.0669257
50.9219136,4.0669625
50.9219323,4.0667175
50.9218832,4.0668671
50.9218444,4.066682
50.9217861,4.0666886
50.9223873,4.0668245
50.9218149,4.0667022
50.9219258,4.066931
50.9213498,4.067351
50.9218187,4.0667312
50.9226155,4.0660394
50.9218209,4.0666798
50.9218323,4.0666361
50.9218706,4.0669048
50.9226155,4.0660394
50.9218424,4.0667279
50.9226155,4.0660394
50.9218298,4.0667682
50.9218734,4.0667099
50.9221652,4.0671018
50.9218241,4.0667048
50.9217921,4.0667452
50.9220504,4.0680162
50.9218525,4.0667979
50.9218839,4.0665653
50.9198837,4.0555252
50.9402822,4.0456095
50.9702837,3.9860469
50.9702824,3.9860525
50.9702824,3.9860525
50.9851553,3.9605452
50.9851553,3.9605452
50.9920092,3.9255839
51.0009615,3.9019126
51.0015548,3.8840857
51.0013585,3.8801659
51.0346046,3.7415669
51.030945,3.7232061
51.0362912,3.7344407
51.0361864,3.7342513
51.0361471,3.7343696
51.0361716,3.7342159
51.0361564,3.734465
51.0361594,3.7344953
51.0361453,3.7342061
51.0336091,3.7361874
51.0336122,3.7361833
51.0333138,3.710315
51.0362145,3.7108258
50.9786221,3.5351336
50.8763973,3.4234047
50.8530793,3.3173992
50.8261724,3.2790167
50.8241698,3.2634361
50.8243821,3.2616004
50.8243821,3.2616004
50.9292244,3.2026228
50.9292613,3.2025469
50.9360762,3.1910213
50.9292355,3.2026233
50.9295503,3.2027368
50.9291822,3.2026468
50.9373075,3.1697055
51.028916,3.1105791
51.0038642,3.6501875
51.0355943,3.710879
51.0355943,3.710879
51.0013585,3.8801659
50.9920092,3.9255839
50.9751813,3.9793029
50.9218707,4.0668128
50.9215367,4.0665914
50.9219414,4.0667498
50.9223128,4.0671978
50.9218827,4.0666949
50.9218827,4.066713
50.9219964,4.0674136
50.9218882,4.066708
50.9218905,4.0667414
50.9218637,4.0667325
50.9218073,4.0668493
50.9216429,4.0662389
50.921871,4.0668125
50.9210364,4.0573716
51.0350296,3.7041805
51.0345735,3.701617
51.0340525,3.7015864
51.0559385,3.9172362
51.0559487,3.9172324
51.0559415,3.9172365
51.0559558,3.9172316
51.0374038,3.7357231
51.0411045,3.7323307
51.0479413,3.7286431
51.0464685,3.7279934
51.0479359,3.7286589
51.0392766,3.7282008
51.0392766,3.7282008
51.0392766,3.7282008
51.0409228,3.7305245
51.0418289,3.7312273
51.0409002,3.7305162
51.040524,3.7304928
51.0563798,3.9174944
50.9218513,4.0666544
50.9226155,4.0660394
50.9218457,4.0667054
50.9218748,4.0668093
50.9218617,4.0667401
50.9226155,4.0660394
50.9218521,4.0666614
50.9220058,4.0668562
50.9218365,4.0667996
50.9218424,4.0666827
50.9219876,4.0672741
50.9218536,4.0666772
50.9225781,4.0670418
50.9218039,4.0667168
50.9226155,4.0660394
50.9218586,4.0666843
50.9218557,4.0669258
50.9226155,4.0660394
50.9218244,4.0667387
50.9226155,4.0660394
50.9218345,4.0667129
50.9218319,4.0667361
50.9218005,4.06692
50.9217917,4.0668858
50.9218481,4.066711
50.9218065,4.0666416
50.9218646,4.0666949
50.9218497,4.0667173
50.9218488,4.0667496
50.9218351,4.0666833
50.9218427,4.0666772
50.9218249,4.0667007
50.9218508,4.0667369
50.9218319,4.0667416
50.9218494,4.0666976
50.921859,4.066713
50.921849,4.0666915
50.9218554,4.0666912
50.9218277,4.0667156
50.9218276,4.0667345
50.9218375,4.0666831
50.9218255,4.0666763
50.9218185,4.0667229
50.9218497,4.0667308
50.9218322,4.0667338
50.9218046,4.0667407
50.9218892,4.0666984
50.9218487,4.0666619
50.9218047,4.0667291
50.9218035,4.0667333
50.921818,4.0666976
50.9217948,4.0667302
50.9218458,4.0666865
50.9229547,4.066186
50.9218634,4.0666933
50.921863,4.0666656
50.9218924,4.066721
50.9218251,4.0668658
50.9218297,4.0668621
50.9218297,4.0668621
50.9218909,4.0667191
50.9218909,4.0667191
50.9218909,4.0667191
50.9218342,4.0668742
50.9218342,4.0668742
50.9218342,4.0668742
50.9218342,4.0668742
50.9218342,4.0668742
50.9218342,4.0668742
50.9218435,4.0668778
50.9218641,4.0667275
50.9218326,4.0666826
50.9218451,4.0667215
50.9226155,4.0660394
50.9218386,4.0667034
50.9218564,4.0667211
50.9218978,4.0666895
50.9226155,4.0660394
50.9218844,4.0666585
50.9218773,4.0666413
50.9218384,4.0667002
50.9218399,4.0666832
50.9218794,4.0666905
50.9218383,4.0666632
50.9218442,4.0666883
50.9218983,4.0667975
50.9218433,4.0667572
50.9218289,4.0666627
50.9219733,4.0669199
50.9218957,4.0666658
50.9218625,4.0666413
50.9218401,4.0667061
50.9218584,4.0666839
50.9218622,4.0666651
50.9218494,4.0666936
50.9218536,4.0667004
50.9218864,4.0666947
50.9219697,4.0671797
50.9218756,4.0666814
50.921859,4.0667296
50.9218145,4.0667211
50.9218093,4.0667146
50.9218515,4.0667167
50.9218268,4.0666717
50.9218429,4.0667057
50.9218336,4.0666994
50.9218528,4.0667078
50.9218513,4.0667371
50.9218879,4.0667451
50.9218467,4.0667335
50.9218584,4.0667118
50.9218465,4.0667054
50.9218464,4.0666651
50.921886,4.0666939
50.9218403,4.0666977
50.9218205,4.0667166
50.9218311,4.0667221
50.9218096,4.066693
50.9218013,4.0667411
50.9218274,4.0667348
50.9226155,4.0660394
50.9218512,4.0666836
50.921862,4.0667007
50.9218673,4.066737
50.9218677,4.0666944
50.9218482,4.0666788
50.9218505,4.066708
50.9218599,4.0667243
50.9218552,4.0667449
50.9217395,4.0670509
50.9218863,4.0667497
50.9218524,4.0666832
50.9219055,4.0667435
50.9218229,4.0667389
50.921826,4.0666258
50.9218369,4.0666892
50.9218463,4.0666372
50.921819,4.0667112
50.9218928,4.0666605
50.9218855,4.067021
50.9218814,4.066982
50.9218406,4.0667413
50.9218478,4.0667427
50.921856,4.0667166
50.921856,4.0667166
50.92183,4.0667344
50.92183,4.0667344
50.9218435,4.0667352
50.9218435,4.0667352
50.9218408,4.0667131
50.9218408,4.0667131
50.921818,4.0667445
50.921818,4.0667445
50.9218489,4.0667049
50.9218885,4.0667359
50.9218797,4.0668775
50.9218963,4.0668964
50.9219211,4.0668471
50.9217779,4.0665835
50.9218614,4.0667341
50.9219309,4.0667476
50.9218262,4.0667028
50.921839,4.0666869
50.9218213,4.0667153
50.921829,4.066635
50.9218205,4.0666671
50.9218278,4.0667072
50.9218345,4.0666839
50.9218319,4.0667131
50.9218494,4.0667287
50.9218409,4.0667025
50.9218274,4.066714
50.9218204,4.0667227
50.9218711,4.0668132
50.9219005,4.0667355
50.9218938,4.0667397
50.9218464,4.0666737
50.9218898,4.0667078
50.9218513,4.0667276
50.9218375,4.0666852
50.9218523,4.0667319
50.9218481,4.0667213
50.9218514,4.0667247
50.9218465,4.0666825
50.9218356,4.0667187
50.9218332,4.0666674
50.9218342,4.0666931
50.9218611,4.0666712
50.9218361,4.0667484
50.9218331,4.066745
50.9218405,4.0667323
50.9218351,4.0667378
50.9218366,4.0666978
50.9221119,4.0666618
50.9219472,4.066955
50.9219472,4.066955
50.9219001,4.0664984
50.9218418,4.0667522
50.9218955,4.0666525
50.9218678,4.0666812
50.9218476,4.0666529
50.9218809,4.0666029
50.9218624,4.0667312
50.9218515,4.0667032
50.9218744,4.066657
50.9218751,4.066707
50.9218511,4.06667
50.9218204,4.0666718
50.9218775,4.0667067
50.9218412,4.0666752
50.9218347,4.0667317
50.9218287,4.0666494
50.9218195,4.0667215
50.9218268,4.0666184
50.9218138,4.0666249
50.9218183,4.0666562
50.9218573,4.0666655
50.9218711,4.066813
50.9218258,4.0667592
50.9218349,4.0667427
50.9218891,4.0666912
50.9219272,4.0668116
50.9218713,4.0668129
50.9218713,4.0668129
50.9218057,4.0667266
50.922045,4.0666959
50.9219022,4.0667362
50.9226155,4.0660394
50.9218294,4.0667004
50.9218456,4.0666972
50.9218087,4.0666375
50.9218625,4.0667053
50.9218672,4.0666559
50.9218449,4.066687
50.9218236,4.0666737
50.9218344,4.0666652
50.9218936,4.0667191
50.9218368,4.0666892
50.9218436,4.0667991
50.9218559,4.0667381
50.9218335,4.0667383
50.9218614,4.0667251
50.9218297,4.0667227
50.9218514,4.0667156
50.9218454,4.066797
50.9218622,4.0668001
50.9218421,4.0667045
50.9218377,4.066798
50.9218689,4.0667526
50.9218984,4.0667986
50.9218444,4.0666756
50.9218835,4.0666358
50.9218424,4.0666681
50.9218743,4.0666858
50.9219064,4.0666926
50.9218846,4.0666738
50.9218569,4.0667498
50.9218582,4.0667236
50.921857,4.0667016
50.921895,4.066711
50.9226155,4.0660394
50.9218941,4.0667363
50.9218643,4.0667213
50.9218999,4.0667221
50.9218905,4.0667251
50.921863,4.0667035
50.921857,4.0667144
50.9218985,4.0667232
50.9218767,4.0666928
50.921889,4.0667177
50.921889,4.0667104
50.9218625,4.066717
50.921857,4.0667471
50.9218584,4.0667017
50.9218525,4.0667167
50.9218602,4.0667381
50.921854,4.0666947
50.9218706,4.0667029
50.9218667,4.0667014
50.9218584,4.066681
50.9218925,4.0667045
50.9218975,4.0666978
50.9218682,4.0667367
50.9218635,4.066741
50.9218761,4.0667123
50.9218632,4.0667362
50.921867,4.066737
50.9218862,4.066731
50.9218623,4.0666852
50.9218708,4.0667527
50.9218777,4.0667524
50.9218512,4.0667208
50.9218963,4.0667415
50.9218511,4.0667451
50.9219166,4.066713
50.9218688,4.0667311
50.9218502,4.0667665
50.9219048,4.0667435
50.9218541,4.0667498
50.9218902,4.0667411
50.9218961,4.0667286
50.9218527,4.0667547
50.921874,4.0667071
50.9218986,4.0667305
50.9218878,4.0667381
50.9219001,4.0667452
50.9218549,4.0667484
50.9218971,4.0667447
50.9218533,4.0667548
50.9218964,4.066724
50.9218979,4.0667329
50.9218955,4.0667078
50.9218722,4.0667223
50.9218551,4.0667493
50.9218603,4.0667194
50.921897,4.0667299
50.9218762,4.066758
50.9218488,4.066749
50.9218897,4.066735
50.9218866,4.0667265
50.9218552,4.0666933
50.9218588,4.0667257
50.9219004,4.0667481
50.9218795,4.0667572
50.9218586,4.0667189
50.92189,4.0667438
50.9218979,4.0667973
50.9218932,4.0666999
50.9218874,4.0667134
50.9218874,4.0667134
50.9218349,4.0669709
50.921841,4.0666421
50.921857,4.0665819
50.9218457,4.066651
50.9219496,4.0668046
50.9218618,4.0666652
